process,ans,r,lambda,epoch,n5447,10367.98081,0.680542927,0.933076487,114,1
6693,1926341.969,1.11384156,1.234469745,114,1,,,,,
6690,1927271.009,1.113875607,0.528628597,114,1,,,,,
6685,1927680.985,1.113890491,0.674523845,114,1,,,,,
6685,1928063.408,1.1139043,1.314838772,114,1,,,,,
6690,1928559.605,1.108491349,0.991881986,114,1,,,,,
6685,1928902.538,1.108478523,0.710049089,114,1,,,,,
6689,1929247.242,1.113946598,0.919199492,114,1,,,,,
6693,1929770.481,1.108446308,0.496725054,114,1,,,,,
6688,1931000.191,1.108401251,0.914588848,114,1,,,,,
6690,1931024.517,1.108400367,1.373980398,114,1,,,,,
6691,1931801.758,1.108372238,0.844514187,114,1,,,,,
6690,1932214.731,1.108357397,1.037057827,114,1,,,,,
6684,1932407.699,1.108350487,1.195120423,114,1,,,,,
6687,1932951.083,1.10833111,1.219737224,114,1,,,,,
6686,1934912.38,1.055429427,1.229067374,114,1,,,,,
6693,1935648.862,1.055440093,1.422896662,114,1,,,,,
6685,1937612.632,1.083701799,0.913908559,114,1,,,,,
6686,1940867.681,1.10806128,1.174112316,114,1,,,,,
6689,1941894.168,1.108027833,1.180162916,114,1,,,,,
6688,1942617.41,1.108004458,1.230869701,114,1,,,,,
6686,1943869.025,1.10796437,0.809499053,114,1,,,,,
6690,1944457.51,1.107945676,1.360707248,114,1,,,,,
6693,1944860.587,1.055573041,0.9805358,114,1,,,,,
6692,1947215.882,1.107859319,0.901834658,114,1,,,,,
6692,1948474.208,1.107820589,1.382542975,114,1,,,,,
6691,1950156.927,1.083878533,0.991225641,114,1,,,,,
6687,1950543.242,1.107757762,0.623381447,114,1,,,,,
6688,1952247.487,1.107706777,0.462071628,114,1,,,,,
6692,1952435.37,1.055681732,0.460502276,114,1,,,,,
6691,1953659.034,1.10766505,0.690164994,114,1,,,,,
6693,1954924.439,1.055717325,1.255019714,114,1,,,,,
6690,1955720.001,1.107604907,1.055201228,114,1,,,,,
6689,1956044.916,1.083958337,1.010677268,114,1,,,,,
6687,1957283.783,1.107559868,0.831580554,114,1,,,,,
6687,1960749.222,1.107461787,0.614605491,114,1,,,,,
6691,1961071.794,1.084025041,1.18563786,114,1,,,,,
6692,1969153.59,1.107232909,1.270966828,114,1,,,,,
6684,1969444.171,1.091613415,0.502001318,114,1,,,,,
6690,1971454.158,1.055952185,1.370888272,114,1,,,,,
6685,1973041.157,1.107130897,0.450596922,114,1,,,,,
6692,1974713.505,1.091367433,1.072436216,114,1,,,,,
6684,1976129.301,1.107051436,1.051976519,114,1,,,,,
6689,1977508.562,1.091239815,0.517159145,114,1,,,,,
6691,1977719.703,1.091230251,1.255542889,114,1,,,,,
6689,1977817.914,1.107008544,0.472745383,114,1,,,,,
6689,1978224.161,1.091207443,1.264209388,114,1,,,,,
6692,1978629.448,1.084248854,0.894987098,114,1,,,,,
6687,1979885.319,1.106956545,0.820736576,114,1,,,,,
6692,1982206.92,1.091029418,0.846720368,114,1,,,,,
6689,1982833.33,1.091001739,0.551842476,114,1,,,,,
6688,1983476.011,1.090973428,0.607355656,114,1,,,,,
6688,1984258.629,1.128373762,1.31810543,114,1,,,,,
6688,1984259.945,1.128334993,0.435580764,114,1,,,,,
6692,1984274.857,1.128456295,0.622056543,114,1,,,,,
6688,1984297.086,1.128505868,1.264115613,114,1,,,,,
6693,1984317.543,1.12818658,0.890918413,114,1,,,,,
6687,1984350.391,1.128142799,0.439831457,114,1,,,,,
6688,1984455.411,1.128684608,0.959514499,114,1,,,,,
6684,1984470.764,1.128027907,0.762263332,114,1,,,,,
6690,1984534.434,1.128743449,0.515092491,114,1,,,,,
6686,1984550.453,1.127969773,0.65861446,114,1,,,,,
6684,1984595.941,1.12878354,1.238977898,114,1,,,,,
6685,1984662.564,1.128823002,0.932672383,114,1,,,,,
6693,1984665.948,1.127898127,1.313417921,114,1,,,,,
6685,1984716.995,1.127869728,0.442659176,114,1,,,,,
6684,1984866.734,1.127794445,0.839778163,114,1,,,,,
6693,1984896.89,1.127780442,0.883491537,114,1,,,,,
6689,1985012.838,1.127729434,0.827994626,114,1,,,,,
6692,1985053.114,1.090904325,0.982283026,114,1,,,,,
6692,1985227.989,1.129073916,1.39672016,114,1,,,,,
6691,1985322.384,1.127609728,1.009355845,114,1,,,,,
6690,1985429.09,1.129143719,1.016688973,114,1,,,,,
6688,1985673.847,1.129220924,1.042572588,114,1,,,,,
6685,1985784.114,1.129253483,1.147997785,114,1,,,,,
6686,1985919.167,1.127420179,0.760480034,114,1,,,,,
6686,1986096.846,1.056158092,1.203373027,114,1,,,,,
6684,1986200.167,1.129366693,1.380582907,114,1,,,,,
6685,1986288.768,1.129389157,0.763523392,114,1,,,,,
6690,1986351.633,1.106797364,0.694510932,114,1,,,,,
6693,1986470.625,1.127273313,1.332605205,114,1,,,,,
6691,1986482.733,1.129436661,1.188973266,114,1,,,,,
6688,1986812.737,1.129512884,0.562562949,114,1,,,,,
6685,1986824.239,1.129515448,1.152228019,114,1,,,,,
6687,1986848.204,1.129520771,1.177709189,114,1,,,,,
6693,1986995.258,1.129552899,1.111471177,114,1,,,,,
6691,1987134.359,1.129582491,0.789606542,114,1,,,,,
6684,1987299.42,1.127083046,0.878237424,114,1,,,,,
6688,1987309.075,1.12708099,0.521548223,114,1,,,,,
6690,1987874.473,1.106760596,1.12389826,114,1,,,,,
6693,1988011.874,1.090776062,0.552923117,114,1,,,,,
6690,1988499.321,1.12984107,1.246879642,114,1,,,,,
6688,1988726.332,1.090745352,0.822573691,114,1,,,,,
6693,1990392.412,1.09067412,0.899004004,114,1,,,,,
6684,1992805.215,1.090571892,0.863927275,114,1,,,,,
6689,1993152.738,1.056256612,0.88668807,114,1,,,,,
6690,1993443.805,1.056260667,1.138874825,114,1,,,,,
6684,1994520.532,1.106603103,0.773213271,114,1,,,,,
6684,1994546.255,1.084441125,0.782809384,114,1,,,,,
6691,1994627.117,1.090495404,0.680985261,114,1,,,,,
6690,1995600.494,1.090454712,1.006067619,114,1,,,,,
6688,1996149.81,1.09042586,0.651455369,114,1,,,,,
6688,1996267.714,1.09041968,1.115787423,114,1,,,,,
6693,1996881.685,1.056308499,1.067376099,114,1,,,,,
6686,1997352.133,1.070044442,0.876176831,114,1,,,,,
6686,1997353.863,1.069954109,0.840030174,114,1,,,,,
6691,1997355.323,1.069938669,0.681228102,114,1,,,,,
6693,1997358.667,1.069911845,1.392478161,114,1,,,,,
6691,1997363.223,1.069883994,1.054758155,114,1,,,,,
6686,1997383.265,1.069801303,0.463259932,114,1,,,,,
6687,1997394.852,1.070259523,0.489299492,114,1,,,,,
6688,1997400.656,1.069749838,0.935956174,114,1,,,,,
6690,1997419.092,1.090312492,0.740314033,114,1,,,,,
6684,1997431.455,1.069677551,0.863899828,114,1,,,,,
6684,1997483.584,1.069581995,0.81816517,114,1,,,,,
6688,1997531.237,1.06951029,0.692745472,114,1,,,,,
6688,1997535.364,1.070520545,0.796958385,114,1,,,,,
6691,1997581.26,1.070580356,1.246333314,114,1,,,,,
6692,1997634.104,1.069382717,1.046979216,114,1,,,,,
6689,1997719.258,1.069294026,1.189485124,114,1,,,,,
6693,1997730.864,1.070741994,1.324376066,114,1,,,,,
6690,1997747.004,1.070757336,0.73912647,114,1,,,,,
6687,1997868.064,1.070863629,1.320968884,114,1,,,,,
6692,1997908.924,1.069127838,0.788001385,114,1,,,,,
6684,1997951.124,1.070929448,1.337548121,114,1,,,,,
6691,1997973.392,1.069078044,0.974428922,114,1,,,,,
6688,1998159.671,1.068947141,0.642195646,114,1,,,,,
6685,1998360.771,1.071201849,0.675307864,114,1,,,,,
6691,1998526.261,1.06872783,0.486164533,114,1,,,,,
6692,1998663.234,1.07136824,1.25585115,114,1,,,,,
6686,1998666.077,1.071369707,0.472309332,114,1,,,,,
6688,1998871.912,1.071471999,0.464391001,114,1,,,,,
6689,1998913.574,1.071491842,1.029826655,114,1,,,,,
6689,1999095.741,1.071575639,1.23812265,114,1,,,,,
6687,1999102.778,1.084494547,0.490578685,114,1,,,,,
6686,1999178.298,1.071612168,0.467844353,114,1,,,,,
6693,1999258.822,1.068375136,1.06232922,114,1,,,,,
6693,1999275.709,1.071654222,1.18769019,114,1,,,,,
6691,1999685.137,1.068201129,0.57409908,114,1,,,,,
6690,1999697.023,1.07182488,1.426326553,114,1,,,,,
6686,1999798.295,1.068157671,0.802092324,114,1,,,,,
6684,2000124.341,1.068037771,0.569315794,114,1,,,,,
6685,2000147.74,1.071991182,0.855399017,114,1,,,,,
6685,2000212.079,1.068006725,1.311788027,114,1,,,,,
6684,2000285.178,1.072039173,0.611787948,114,1,,,,,
6689,2000409.651,1.072081674,0.883636784,114,1,,,,,
6685,2000466.123,1.067919414,1.195221314,114,1,,,,,
6693,2000682.095,1.072171774,1.325436893,114,1,,,,,
6685,2000719.381,1.06783584,0.496001532,114,1,,,,,
6684,2000761.66,1.067822197,0.900894767,114,1,,,,,
6690,2000961.701,1.07226048,0.90529589,114,1,,,,,
6692,2001113.62,1.067711746,1.415091158,114,1,,,,,
6691,2001288.566,1.067658762,0.438849818,114,1,,,,,
6693,2001321.367,1.06764896,0.556688677,114,1,,,,,
6690,2001524.261,1.089738298,0.83799463,114,1,,,,,
6689,2001689.761,1.056375218,0.456828422,114,1,,,,,
6685,2001699.922,1.067538623,1.041062244,114,1,,,,,
6686,2001714.726,1.067534407,1.054110475,114,1,,,,,
6688,2001875.838,1.056377796,0.823686742,114,1,,,,,
6691,2001927.038,1.072542887,0.689892175,114,1,,,,,
6692,2001984.121,1.067458901,0.752929744,114,1,,,,,
6692,2002154.496,1.067412273,0.607102383,114,1,,,,,
6688,2002209.599,1.072619753,0.659543063,114,1,,,,,
6692,2002381.605,1.046824305,0.60367956,114,1,,,,,
6691,2002689.918,1.072745445,0.590132778,114,1,,,,,
6684,2002702.162,1.072748574,0.521615605,114,1,,,,,
6688,2002708.478,1.08453635,0.648497942,114,1,,,,,
6685,2002818.938,1.072778232,0.663687635,114,1,,,,,
6688,2002913.669,1.067213873,0.440306125,114,1,,,,,
6685,2003166.953,1.067150718,0.64051691,114,1,,,,,
6692,2003250.144,1.067130275,0.434235451,114,1,,,,,
6688,2003305.897,1.067116655,1.287245416,114,1,,,,,
6692,2003357.621,1.067104075,1.211070047,114,1,,,,,
6689,2003401.85,1.067093361,0.801791116,114,1,,,,,
6693,2003537.334,1.072954097,0.984006825,114,1,,,,,
6685,2003687.425,1.089462027,1.074201932,114,1,,,,,
6685,2003767.263,1.089452114,1.252172569,114,1,,,,,
6689,2003774.371,1.073009854,1.422027833,114,1,,,,,
6684,2003999.836,1.066952158,0.674737105,114,1,,,,,
6689,2004153.113,1.066916994,1.264978095,114,1,,,,,
6688,2004186.782,1.089400335,0.821790515,114,1,,,,,
6690,2004240.446,1.089393748,0.526856923,114,1,,,,,
6690,2004395.244,1.046858353,0.767681521,114,1,,,,,
6693,2004409.043,1.066859147,1.162537453,114,1,,,,,
6685,2004546.166,1.073184598,1.354959165,114,1,,,,,
6685,2004599.829,1.089349848,0.447110401,114,1,,,,,
6690,2005000.681,1.066729289,0.49430928,114,1,,,,,
6684,2005089.382,1.066710257,0.465575015,114,1,,,,,
6688,2005104.295,1.106361384,1.186068195,114,1,,,,,
6693,2005376.332,1.066649418,1.266144808,114,1,,,,,
6685,2005497.001,1.089241801,1.28390975,114,1,,,,,
6691,2005584.109,1.066606038,1.249825326,114,1,,,,,
6689,2006231.655,1.060846359,0.959223458,114,1,,,,,
6687,2006283.218,1.066463936,0.958656751,114,1,,,,,
6692,2006393.165,1.073567988,0.876020868,114,1,,,,,
6693,2006459.748,1.060692328,0.93600334,114,1,,,,,
6684,2006463.61,1.061148923,0.59786043,114,1,,,,,
6688,2006489.607,1.061160163,1.053471217,114,1,,,,,
6686,2006822.078,1.061273708,0.668401799,114,1,,,,,
6691,2006843.48,1.073655333,0.609456391,114,1,,,,,
6689,2006893.883,1.089077684,0.796492331,114,1,,,,,
6690,2006927.166,1.06130265,1.256713824,114,1,,,,,
6689,2006931.524,1.073672166,0.611241093,114,1,,,,,
6684,2006942.807,1.060532539,0.880114985,114,1,,,,,
6692,2007146.237,1.066295936,0.876540679,114,1,,,,,
6684,2007173.14,1.056451061,0.591817824,114,1,,,,,
6688,2007177.375,1.066290015,0.732284946,114,1,,,,,
6691,2007210.515,1.066283724,0.74214147,114,1,,,,,
6686,2007348.469,1.073750848,0.869439281,114,1,,,,,
6689,2007678.957,1.06037229,0.71560806,114,1,,,,,
6690,2007713.219,1.066189543,0.455782765,114,1,,,,,
6686,2007778.576,1.066177467,0.929906584,114,1,,,,,
6691,2007871.521,1.073847266,0.989669735,114,1,,,,,
6688,2007901.042,1.060332452,1.051102237,114,1,,,,,
6692,2007994.747,1.060316429,0.519245283,114,1,,,,,
6689,2008010.195,1.060313828,1.283266837,114,1,,,,,
6688,2008085.806,1.088923606,1.372803564,114,1,,,,,
6692,2008116.369,1.060299806,0.775172921,114,1,,,,,
6691,2008257.291,1.073916848,1.000007885,114,1,,,,,
6685,2008262.278,1.088892315,1.164598516,114,1,,,,,
6689,2008381.306,1.060270034,0.734736646,114,1,,,,,
6692,2008607.407,1.066027463,0.99313818,114,1,,,,,
6685,2008626.278,1.088828419,0.923702235,114,1,,,,,
6688,2008679.663,1.088819119,0.718327273,114,1,,,,,
6686,2008870.269,1.065981043,0.631017976,114,1,,,,,
6691,2008882.89,1.065978827,0.628100089,114,1,,,,,
6686,2008962.004,1.061667635,1.1415877,114,1,,,,,
6692,2009114.158,1.060192341,0.860691577,114,1,,,,,
6690,2009139.435,1.061691311,0.752132706,114,1,,,,,
6687,2009209.353,1.088727799,1.120059606,114,1,,,,,
6691,2009226.377,1.074086391,1.158482083,114,1,,,,,
6693,2009460.881,1.08868502,0.777539908,114,1,,,,,
6685,2009509.156,1.088676851,0.803233464,114,1,,,,,
6690,2009660.539,1.074160096,1.000200546,114,1,,,,,
6686,2009799.31,1.061773614,1.332599119,114,1,,,,,
6689,2009808.263,1.074184876,1.258051307,114,1,,,,,
6693,2009848.327,1.065812779,0.650550212,114,1,,,,,
6684,2009879.253,1.08861466,1.002773119,114,1,,,,,
6689,2009987.044,1.060107109,1.426520764,114,1,,,,,
6691,2010219.511,1.065750641,1.161561979,114,1,,,,,
6691,2010283.239,1.061829244,0.991882154,114,1,,,,,
6690,2010398.976,1.074282526,1.174890387,114,1,,,,,
6686,2010447.08,1.088520679,0.727412915,114,1,,,,,
6690,2010603.679,1.074315847,0.977216676,114,1,,,,,
6685,2010770.002,1.061881957,1.263786376,114,1,,,,,
6693,2010793.11,1.074346454,1.206078772,114,1,,,,,
6688,2010807.503,1.088461885,1.066748832,114,1,,,,,
6685,2010846.527,1.088455558,0.653190363,114,1,,,,,
6685,2010970.364,1.060018542,1.149857056,114,1,,,,,
6692,2011023.917,1.060013911,0.735078113,114,1,,,,,
6685,2011199.293,1.065590765,0.611495731,114,1,,,,,
6690,2011205.323,1.088397729,1.077895299,114,1,,,,,
6688,2011296.132,1.061935859,0.591856903,114,1,,,,,
6684,2011322.383,1.059988429,0.479745528,114,1,,,,,
6689,2011436.827,1.065552858,0.445167445,114,1,,,,,
6692,2011568.748,1.059967798,1.207843764,114,1,,,,,
6687,2012009.386,1.074538029,1.422391733,114,1,,,,,
6685,2012040.189,1.065457972,0.682706739,114,1,,,,,
6685,2012050.392,1.065456384,0.733553227,114,1,,,,,
6691,2012397.232,1.08820984,1.15281907,114,1,,,,,
6690,2012831.552,1.07466305,0.536886176,114,1,,,,,
6688,2012861.095,1.088138355,1.431861773,114,1,,,,,
6686,2012903.874,1.088131806,0.474209783,114,1,,,,,
6686,2012953.79,1.074681352,0.780184308,114,1,,,,,
6687,2012987.526,1.056531196,0.691277096,114,1,,,,,
6690,2013015.271,1.07469053,1.189589892,114,1,,,,,
6684,2013035.435,1.065305584,0.966565548,114,1,,,,,
6692,2013172.358,1.106183769,0.557496869,114,1,,,,,
6690,2013426.711,1.065246991,0.965509211,114,1,,,,,
6693,2013456.427,1.062132291,0.858135097,114,1,,,,,
6692,2013617.414,1.088023617,1.189258479,114,1,,,,,
6693,2013636.608,1.07478229,1.222051504,114,1,,,,,
6693,2013939.571,1.087975397,0.492533792,114,1,,,,,
6693,2014076.01,1.062183,0.653718453,114,1,,,,,
6691,2014415.368,1.087701609,1.022064931,114,1,,,,,
6689,2014591.091,1.087572834,0.635339489,114,1,,,,,
6693,2014693.891,1.087505438,0.920537654,114,1,,,,,
6687,2014756.628,1.065052942,0.684919288,114,1,,,,,
6690,2015054.286,1.062259159,1.324062884,114,1,,,,,
6693,2015301.537,1.064975563,0.457714477,114,1,,,,,
6691,2015378.005,1.064964798,1.318776746,114,1,,,,,
6691,2015543.941,1.059673253,0.77582845,114,1,,,,,
6692,2015782.317,1.064908252,1.128665199,114,1,,,,,
6691,2015844.487,1.047050235,1.260877108,114,1,,,,,
6687,2015974.66,1.1061233,1.095415862,114,1,,,,,
6693,2016095.156,1.062335697,1.242899499,114,1,,,,,
6684,2016315.539,1.08730856,1.345880778,114,1,,,,,
6684,2016412.854,1.064821277,1.23144657,114,1,,,,,
6688,2016631.108,1.062373535,0.560460337,114,1,,,,,
6687,2016763.632,1.075219568,1.246064337,114,1,,,,,
6693,2016920.546,1.05958378,0.443137541,114,1,,,,,
6691,2017260.697,1.087227922,1.209179045,114,1,,,,,
6691,2017268.337,1.106095586,1.357519397,114,1,,,,,
6687,2017454.973,1.075311369,1.198157311,114,1,,,,,
6686,2017582.39,1.062438375,0.500564041,114,1,,,,,
6688,2018117.779,1.064592988,0.910075734,114,1,,,,,
6687,2018293.274,1.059499248,0.977767104,114,1,,,,,
6692,2018951.712,1.075504859,0.909085819,114,1,,,,,
6691,2019201.429,1.106054405,1.263956974,114,1,,,,,
6688,2019218.627,1.075538652,1.125854454,114,1,,,,,
6687,2019403.098,1.064426956,0.85820345,114,1,,,,,
6691,2019564.673,1.064406427,0.601705364,114,1,,,,,
6687,2019624.406,1.075589634,0.499659089,114,1,,,,,
6693,2020073.563,1.064342247,1.258065647,114,1,,,,,
6691,2020265.54,1.086977607,0.529537921,114,1,,,,,
6686,2020297.911,1.075673238,0.72643174,114,1,,,,,
6684,2020468.565,1.075694227,1.101715486,114,1,,,,,
6691,2020534.21,1.07570228,0.782556236,114,1,,,,,
6691,2020776.349,1.056638087,0.98626721,114,1,,,,,
6688,2021125.524,1.064211791,0.820128921,114,1,,,,,
6687,2021269.273,1.059329048,1.040013054,114,1,,,,,
6693,2021292.931,1.064191295,1.280954757,114,1,,,,,
6687,2021293.824,1.07579465,0.853744115,114,1,,,,,
6689,2021313.797,1.08689231,1.374420213,114,1,,,,,
6686,2021581.632,1.086870675,0.585125589,114,1,,,,,
6689,2021745.518,1.075848883,1.338806046,114,1,,,,,
6687,2021960.313,1.062706701,1.034532673,114,1,,,,,
6690,2022030.402,1.105994628,0.961712425,114,1,,,,,
6686,2022048.83,1.07588502,0.571689448,114,1,,,,,
6692,2022192.695,1.064082331,0.730751421,114,1,,,,,
6692,2022556.476,1.06403883,0.672933211,114,1,,,,,
6686,2022688.676,1.075960532,1.068449485,114,1,,,,,
6691,2022689.134,1.086781883,1.077567603,114,1,,,,,
6690,2023296.695,1.07603141,1.111982991,114,1,,,,,
6686,2023482.947,1.076052956,0.45137845,114,1,,,,,
6688,2023531.683,1.059209342,0.595254324,114,1,,,,,
6688,2023566.799,1.05920754,1.055130991,114,1,,,,,
6690,2023696.477,1.063904481,1.098194164,114,1,,,,,
6692,2024070.23,1.08667261,0.603309934,114,1,,,,,
6686,2024612.694,1.063259346,0.663676042,114,1,,,,,
6691,2024636.53,1.063795841,0.766493407,114,1,,,,,
6692,2024672.243,1.086625466,1.133956795,114,1,,,,,
6691,2024776.416,1.062859797,0.557958628,114,1,,,,,
6691,2024873.286,1.059141623,1.032550938,114,1,,,,,
6693,2025040.098,1.063749769,0.482805965,114,1,,,,,
6689,2025256.625,1.062884715,1.205529289,114,1,,,,,
6687,2025456.551,1.105922983,1.170596223,114,1,,,,,
6687,2025678.577,1.07630139,0.740749879,114,1,,,,,
6687,2025912.361,1.059090657,0.819783265,114,1,,,,,
6686,2026230.326,1.076362294,0.644972177,114,1,,,,,
6689,2026482.73,1.056716074,0.720274307,114,1,,,,,
6688,2026568.965,1.063578167,1.174827749,114,1,,,,,
6688,2026630.85,1.059056119,1.136195371,114,1,,,,,
6689,2026654.629,1.105898119,0.869146946,114,1,,,,,
6685,2026692.22,1.063564528,1.256318395,114,1,,,,,
6685,2026902.283,1.063541348,0.788571217,114,1,,,,,
6690,2027002.047,1.086445671,1.134010213,114,1,,,,,
6690,2027385.041,1.059020447,1.124586714,114,1,,,,,
6689,2027669.326,1.063457388,0.795303224,114,1,,,,,
6691,2027735.862,1.063450155,1.059961511,114,1,,,,,
6686,2027805.503,1.059000808,1.110284008,114,1,,,,,
6691,2027821.029,1.086383429,0.488021372,114,1,,,,,
6688,2028015.516,1.105869991,0.545803925,114,1,,,,,
6689,2028189.148,1.086355609,0.864907133,114,1,,,,,
6693,2028399.998,1.076596339,0.557361024,114,1,,,,,
6687,2029393.959,1.086265218,1.36191811,114,1,,,,,
6684,2029935.598,1.086224904,1.356364287,114,1,,,,,
6687,2030041.662,1.076768053,1.130720462,114,1,,,,,
6689,2030395.001,1.086190865,1.359689155,114,1,,,,,
6684,2030440.391,1.056770001,0.67758842,114,1,,,,,
6689,2030538.063,1.058877178,0.92172953,114,1,,,,,
6692,2030584.094,1.105817231,1.360626543,114,1,,,,,
6691,2030732.022,1.105814205,0.466466003,114,1,,,,,
6690,2030780.586,1.086162402,0.526263739,114,1,,,,,
6685,2030886.484,1.086154602,0.808200841,114,1,,,,,
6692,2030944.452,1.076860653,1.204898169,114,1,,,,,
6687,2032524.807,1.047324904,1.366255367,114,1,,,,,
6688,2033004.904,1.058770901,1.131543109,114,1,,,,,
6684,2033180.5,1.04733559,1.24358912,114,1,,,,,
6692,2033269.368,1.085980961,1.212146124,114,1,,,,,
6687,2033540.928,1.077120277,1.144780693,114,1,,,,,
6686,2033706.608,1.077136524,0.546244207,114,1,,,,,
6684,2033803.726,1.058737454,1.004564333,114,1,,,,,
6687,2034114.346,1.085920222,1.226820211,114,1,,,,,
6692,2034128.978,1.077177776,0.660704944,114,1,,,,,
6692,2035586.582,1.085815392,1.351770354,114,1,,,,,
6693,2035908.861,1.085792609,0.75432257,114,1,,,,,
6686,2035925.365,1.105708847,1.352431695,114,1,,,,,
6688,2037125.748,1.077463938,1.359167384,114,1,,,,,
6685,2037711.481,1.077518602,0.981357571,114,1,,,,,
6692,2037792.052,1.105671378,1.12144922,114,1,,,,,
6691,2037976.524,1.047413505,0.957060617,114,1,,,,,
6693,2038223.161,1.058559937,1.276279865,114,1,,,,,
6691,2038574.005,1.08560638,0.660672902,114,1,,,,,
6687,2038777.963,1.085592283,0.680166416,114,1,,,,,
6693,2039144.401,1.07765069,1.374559031,114,1,,,,,
6689,2039788.573,1.058499805,1.035610062,114,1,,,,,
6685,2039853.754,1.085518285,1.386713526,114,1,,,,,
6685,2040588.004,1.058469597,0.95317452,114,1,,,,,
6684,2040885.763,1.085447844,1.150011898,114,1,,,,,
6684,2041235.621,1.085424083,1.158915103,114,1,,,,,
6685,2041664.173,1.085395059,1.017352316,114,1,,,,,
6688,2042809.202,1.085317938,1.045344551,114,1,,,,,
6685,2042945.95,1.085308769,0.76771629,114,1,,,,,
6686,2043054.825,1.058378378,1.051241751,114,1,,,,,
6690,2043063.455,1.058378064,1.004384532,114,1,,,,,
6684,2043087.232,1.047496069,0.866386856,114,1,,,,,
6687,2044064.765,1.056954658,1.067490639,114,1,,,,,
6687,2044713.673,1.047522246,1.174349679,114,1,,,,,
6689,2045488.923,1.047534707,0.870883011,114,1,,,,,
6692,2046815.189,1.085052822,1.12691346,114,1,,,,,
6692,2047124.248,1.078348348,0.958752197,114,1,,,,,
6692,2050011.049,1.058135402,0.70538586,114,1,,,,,
6690,2052103.555,1.058065899,0.501883043,114,1,,,,,
6691,2052760.442,1.057695258,1.086958342,114,1,,,,,
6692,2052949.624,1.047654095,1.227935987,114,1,,,,,
6686,2053703.741,1.057671368,0.503277702,114,1,,,,,
6685,2054220.451,1.057639901,1.29287284,114,1,,,,,
6691,2055295.886,1.079007368,0.503865138,114,1,,,,,
6692,2055665.479,1.04769732,0.845684094,114,1,,,,,
6686,2056413.263,1.07909381,0.610014084,114,1,,,,,
6685,2056614.756,1.057507867,1.321648739,114,1,,,,,
6691,2058278.072,1.079236295,1.375607294,114,1,,,,,
6690,2058567.834,1.057412585,0.710008674,114,1,,,,,
6693,2060236.614,1.057171897,0.874957923,114,1,,,,,
6689,2060482.606,1.057326956,0.617306513,114,1,,,,,
6688,2061113.279,1.105219305,1.267730783,114,1,,,,,
6686,2061182.382,1.079453988,1.212209479,114,1,,,,,
6684,2061908.969,1.079507681,1.39923558,114,1,,,,,
6685,2062921.197,1.079581989,0.956980441,114,1,,,,,
6689,2062970.661,1.057224486,0.877067976,114,1,,,,,
6693,2063717.62,1.079640058,1.255773707,114,1,,,,,
6684,2063919.178,1.105166738,0.636290051,114,1,,,,,
6688,2065068.423,1.105145311,1.387686926,114,1,,,,,
6688,2065121.03,1.079741556,1.113972986,114,1,,,,,
6688,2065908.764,1.079798073,1.178751667,114,1,,,,,
6689,2069330.259,1.105066363,0.793908998,114,1,,,,,
6689,2069523.343,1.080053408,0.710058582,114,1,,,,,
6685,2075242.176,1.080444887,1.306187078,114,1,,,,,
6690,2075400.263,1.080455505,1.207110809,114,1,,,,,
6690,2076487.411,1.051979981,1.432437136,114,1,,,,,
6684,2077121.369,1.08057043,1.4079861,114,1,,,,,
6684,2077156.811,1.1049234,1.301292591,114,1,,,,,
6689,2077270.465,1.080580328,0.519775788,114,1,,,,,
6691,2077445.863,1.080591961,1.067480593,114,1,,,,,
6685,2077716.676,1.080609898,1.10124403,114,1,,,,,
6687,2079622.813,1.080735318,0.898651772,114,1,,,,,
6684,2080407.473,1.080786534,1.035886302,114,1,,,,,
6689,2081144.489,1.104851519,0.730193716,114,1,,,,,
6686,2082267.582,1.048114554,1.164578859,114,1,,,,,
6684,2082377.814,1.048116261,0.801774538,114,1,,,,,
6691,2082502.213,1.080922115,1.155455231,114,1,,,,,
6684,2082874.607,1.080946046,0.588212641,114,1,,,,,
6689,2084125.832,1.081026086,0.51987977,114,1,,,,,
6690,2084350.889,1.081040422,0.800486605,114,1,,,,,
6686,2084536.091,1.081052206,0.788618379,114,1,,,,,
6684,2086675.958,1.104752828,0.497869023,114,1,,,,,
6691,2087268.946,1.048191825,1.302687941,114,1,,,,,
6690,2088085.346,1.08127573,1.165616769,114,1,,,,,
6688,2089701.937,1.081376126,1.191983796,114,1,,,,,
6687,2089900.752,1.081388414,1.293238466,114,1,,,,,
6693,2092816.289,1.104644603,1.203640024,114,1,,,,,
6693,2093148.647,1.081587364,0.813301344,114,1,,,,,
6687,2095198.982,1.081711273,0.927282652,114,1,,,,,
6693,2095345.663,1.081720089,0.492960275,114,1,,,,,
6692,2096274.082,1.052218208,0.822822725,114,1,,,,,
6692,2097842.791,1.048431688,0.738826324,114,1,,,,,
6691,2097865.492,1.048432877,1.17550501,114,1,,,,,
6688,2098159.986,1.081888015,1.330681474,114,1,,,,,
6687,2099523.607,1.048519113,0.877892312,114,1,,,,,
6689,2100077.856,1.048547662,1.132252451,114,1,,,,,
6688,2100412.701,1.10451255,0.90476821,114,1,,,,,
6691,2100659.241,1.104508297,1.082819318,114,1,,,,,
6690,2101081.52,1.048599018,1.292778365,114,1,,,,,
6685,2102448.622,1.048668277,1.423043163,114,1,,,,,
6691,2103412.646,1.104460935,0.659444652,114,1,,,,,
